source_file,source_line,scope,variable_name,is_used
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,137,class:CSVConfigProtocol,datetime_format,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,138,class:CSVConfigProtocol,encoding,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,189,CSVExporter.__init__,delimiter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,291,CSVExporter.entity_row_extractor,bbox_x,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,292,CSVExporter.entity_row_extractor,bbox_y,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,293,CSVExporter.entity_row_extractor,bbox_width,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,294,CSVExporter.entity_row_extractor,bbox_height,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,448,CSVExporter.export_to_string,output,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,454,CSVExporter.export_to_string,writer,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,466,CSVExporter.export_to_string,headers_map,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,471,CSVExporter.export_to_string,headers,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,473,CSVExporter.export_to_string,writer,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,483,CSVExporter.export_to_string,row_count,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,527,CSVExporter.flatten_drawing_data,has_part_number,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,529,CSVExporter.flatten_drawing_data,has_part_number,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,534,CSVExporter.flatten_drawing_data,has_title_block,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\csv_exporter.py,536,CSVExporter.flatten_drawing_data,has_title_block,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,54,module,logger,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,65,class:JSONFormat,PRETTY,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,66,class:JSONFormat,COMPACT,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,72,class:ReportFormat,HTML,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,73,class:ReportFormat,PDF,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,129,class:ExportConfig,json_format,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,130,class:ExportConfig,csv_delimiter,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,131,class:ExportConfig,include_intermediate_results,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,132,class:ExportConfig,include_images,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,412,ExportManager.export_drawing_json,sanitized_id,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,419,ExportManager.export_drawing_json,output_file,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,422,ExportManager.export_drawing_json,drawing_record,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,425,ExportManager.export_drawing_json,exporter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,427,ExportManager.export_drawing_json,exporter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,475,ExportManager.export_drawing_csv,sanitized_id,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,482,ExportManager.export_drawing_csv,drawing_record,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,485,ExportManager.export_drawing_csv,output_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,489,ExportManager.export_drawing_csv,exporter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,491,ExportManager.export_drawing_csv,exporter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,494,ExportManager.export_drawing_csv,output_files,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,498,ExportManager.export_drawing_csv,summary_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,507,ExportManager.export_drawing_csv,entities_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,516,ExportManager.export_drawing_csv,detections_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,525,ExportManager.export_drawing_csv,associations_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,584,ExportManager.export_batch_json,output_file,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,587,ExportManager.export_batch_json,drawing_records,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,590,ExportManager.export_batch_json,exporter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,592,ExportManager.export_batch_json,exporter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,650,ExportManager.export_batch_csv,drawing_records,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,653,ExportManager.export_batch_csv,output_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,657,ExportManager.export_batch_csv,exporter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,659,ExportManager.export_batch_csv,exporter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,662,ExportManager.export_batch_csv,output_files,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,666,ExportManager.export_batch_csv,summary_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,674,ExportManager.export_batch_csv,entities_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,682,ExportManager.export_batch_csv,detections_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,690,ExportManager.export_batch_csv,associations_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,748,ExportManager.generate_batch_report,sanitized_id,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,755,ExportManager.generate_batch_report,output_file,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,762,ExportManager.generate_batch_report,batch_result,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,776,ExportManager.generate_batch_report,drawing_records,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,846,ExportManager.export_cost_report,output_file,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,851,ExportManager.export_cost_report,cost_tracker,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,852,ExportManager.export_cost_report,cost_report,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,904,ExportManager.export_drawing_report,sanitized_id,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,911,ExportManager.export_drawing_report,output_file,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\export_manager.py,914,ExportManager.export_drawing_report,drawing_record,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,35,module,logger,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,38,module,EXPORTER_VERSION,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,39,module,SCHEMA_VERSION,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,45,class:ExportConfigProtocol,json_format,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,46,class:ExportConfigProtocol,validate_schema,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,167,JSONExporter.export_single,start_time,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,168,JSONExporter.export_single,output_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,176,JSONExporter.export_single,json_data,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,185,JSONExporter.export_single,duration,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,186,JSONExporter.export_single,file_size,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,196,JSONExporter.export_single,error_msg,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,200,JSONExporter.export_single,error_msg,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,224,JSONExporter.export_batch,start_time,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,225,JSONExporter.export_batch,output_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,234,JSONExporter.export_batch,batch_data,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,249,JSONExporter.export_batch,duration,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\export\json_exporter.py,250,JSONExporter.export_batch,file_size,True
